vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
plutuz,stablecoin_1-6,223426,216884,210565,3272961,34419,10000
plutuz,stablecoin_2-1,963692,956691,907020,1542679,35668,5189
plutuz,stablecoin_2-2,188033,181298,175034,478757,16009,10000
plutuz,stablecoin_2-3,1076090,1069803,1020292,3295656,50252,4647
plutuz,stablecoin_2-4,190900,186694,182504,473771,9988,10000
plutuz,token-account-1,207274,201154,194554,1573939,19698,10000
plutuz,token-account-2,280976,275586,265586,844058,17472,10000
plutuz,uniswap-1,326309,320837,308216,847758,19592,10000
plutuz,uniswap-2,228682,222525,216165,1512863,18939,10000
plutuz,uniswap-3,1308603,1287958,1223266,3707440,87427,3821
plutuz,uniswap-4,276052,270561,260805,2837752,30860,10000
plutuz,uniswap-5,923949,913695,868539,2633162,49001,5412
plutuz,uniswap-6,269669,263856,252286,3082097,33547,10000
plutuz,vesting-1,321797,316797,306587,717666,15069,10000
