vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
chrysalis-aot,future-increase-margin-5,859178,857449,856216,863869,4108,3
chrysalis-aot,future-pay-out-1,267331,267833,266100,268060,1072,3
chrysalis-aot,future-pay-out-2,505576,504249,494450,518030,11845,3
chrysalis-aot,future-pay-out-3,500401,500143,499375,501685,1176,3
chrysalis-aot,future-pay-out-4,860393,858562,854429,868190,7060,3
chrysalis-aot,future-settle-early-1,266222,265785,265488,267393,1024,3
chrysalis-aot,future-settle-early-2,512635,512918,512015,512971,537,3
chrysalis-aot,future-settle-early-3,501329,500729,500451,502807,1287,3
chrysalis-aot,future-settle-early-4,678486,678700,677553,679206,846,3
chrysalis-aot,game-sm-success_1-1,439006,439879,436320,440819,2373,3
chrysalis-aot,game-sm-success_1-2,185931,186129,185095,186571,757,3
chrysalis-aot,game-sm-success_1-3,641874,641151,640443,644028,1898,3
chrysalis-aot,game-sm-success_1-4,209404,207518,207475,213220,3304,3
chrysalis-aot,game-sm-success_2-1,433901,431793,429931,439981,5346,3
chrysalis-aot,game-sm-success_2-2,186354,186920,184273,187868,1863,3
chrysalis-aot,game-sm-success_2-3,657540,657145,656586,658889,1201,3
chrysalis-aot,game-sm-success_2-4,206570,206570,206441,206699,129,3
chrysalis-aot,game-sm-success_2-5,644648,643321,643041,647583,2545,3
chrysalis-aot,game-sm-success_2-6,206447,206495,206232,206615,196,3
chrysalis-aot,guardrail-sorted-large,396167,396111,396015,396373,185,3
chrysalis-aot,guardrail-sorted-small,91940,91238,90743,93839,1662,3
chrysalis-aot,guardrail-unsorted-large,520875,517278,516127,529219,7249,3
chrysalis-aot,guardrail-unsorted-small,88296,88312,88247,88328,42,3
chrysalis-aot,multisig-sm-01,472321,472480,471804,472678,458,3
chrysalis-aot,multisig-sm-02,457356,454648,453130,464290,6052,3
chrysalis-aot,multisig-sm-03,458943,458305,458100,460424,1286,3
chrysalis-aot,multisig-sm-04,469421,469220,468230,470812,1302,3
chrysalis-aot,multisig-sm-05,603819,604024,602892,604541,843,3
chrysalis-aot,multisig-sm-06,469175,470053,465042,472428,3770,3
chrysalis-aot,multisig-sm-07,457307,455666,452166,464087,6127,3
chrysalis-aot,multisig-sm-08,454850,455148,453654,455749,1078,3
chrysalis-aot,multisig-sm-09,462176,462027,459266,465236,2987,3
chrysalis-aot,multisig-sm-10,603338,598447,598302,613263,8596,3
chrysalis-aot,ping-pong_2-1,274358,274253,274213,274609,217,3
chrysalis-aot,ping-pong-1,379553,379741,379002,379916,485,3
chrysalis-aot,ping-pong-2,382787,381068,380187,387106,3766,3
chrysalis-aot,prism-1,164411,164404,164398,164430,16,3
chrysalis-aot,prism-2,447062,446747,445460,448980,1780,3
chrysalis-aot,prism-3,357681,356019,355701,361323,3158,3
chrysalis-aot,pubkey-1,148099,147982,147623,148691,543,3
chrysalis-aot,stablecoin_1-1,1001227,995293,994621,1013768,10866,3
chrysalis-aot,stablecoin_1-2,186571,186483,185065,188166,1552,3
chrysalis-aot,stablecoin_1-3,1150074,1149794,1147777,1152653,2449,3
chrysalis-aot,stablecoin_1-4,191783,191889,191180,192279,557,3
chrysalis-aot,stablecoin_1-5,1378733,1378928,1376736,1380535,1907,3
chrysalis-aot,stablecoin_1-6,229951,229396,229155,231302,1176,3
chrysalis-aot,stablecoin_2-1,1003787,1011906,984913,1014543,16398,3
chrysalis-aot,stablecoin_2-2,183539,183855,182376,184386,1041,3
chrysalis-aot,stablecoin_2-3,1154627,1154284,1152531,1157066,2286,3
chrysalis-aot,stablecoin_2-4,193913,193451,192365,195922,1822,3
chrysalis-aot,token-account-1,216621,216838,215794,217230,742,3
chrysalis-aot,token-account-2,321882,320499,317994,327153,4733,3
chrysalis-aot,uniswap-1,402242,402614,400516,403598,1574,3
chrysalis-aot,uniswap-2,239022,239031,238476,239559,541,3
chrysalis-aot,uniswap-3,1529077,1537839,1500085,1549308,25754,3
chrysalis-aot,uniswap-4,285828,285759,284732,286995,1132,3
chrysalis-aot,uniswap-5,1030065,1035778,1013325,1041091,14738,3
chrysalis-aot,uniswap-6,276681,276611,275738,277694,979,3
chrysalis-aot,vesting-1,361688,361275,361167,362623,811,3
