"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: file"
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,206.398919,NaN,"us/op",ping-pong-2.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,125.881373,NaN,"us/op",ping-pong_2-1.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,106.128893,NaN,"us/op",prism-1.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,247.902031,NaN,"us/op",prism-2.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,235.241827,NaN,"us/op",prism-3.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,90.024603,NaN,"us/op",pubkey-1.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,720.369207,NaN,"us/op",stablecoin_1-1.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,123.807104,NaN,"us/op",stablecoin_1-2.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,875.338541,NaN,"us/op",stablecoin_1-3.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,134.524217,NaN,"us/op",stablecoin_1-4.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,1148.942452,NaN,"us/op",stablecoin_1-5.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,164.673244,NaN,"us/op",stablecoin_1-6.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,724.482642,NaN,"us/op",stablecoin_2-1.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,127.575970,NaN,"us/op",stablecoin_2-2.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,858.392895,NaN,"us/op",stablecoin_2-3.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,134.579043,NaN,"us/op",stablecoin_2-4.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,121.703758,NaN,"us/op",token-account-1.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,200.357390,NaN,"us/op",token-account-2.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,244.755284,NaN,"us/op",uniswap-1.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,147.009370,NaN,"us/op",uniswap-2.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,1059.080835,NaN,"us/op",uniswap-3.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,195.462392,NaN,"us/op",uniswap-4.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,677.288458,NaN,"us/op",uniswap-5.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,205.710039,NaN,"us/op",uniswap-6.flat
"com.bloxbean.cardano.julc.benchmark.CekJavaBenchmark.bench","avgt",1,1,213.056412,NaN,"us/op",vesting-1.flat
