vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
blaze-jsc,prism-3,1108900,1108900,933200,1893200,18629,451
blaze-jsc,pubkey-1,460500,460500,394100,948600,6170,1086
blaze-jsc,stablecoin_1-1,5669000,5669000,4851200,6839800,121883,89
blaze-jsc,stablecoin_1-2,668000,668000,543400,1981000,12090,749
blaze-jsc,stablecoin_1-3,6258800,6258800,5320400,7878900,141448,80
blaze-jsc,stablecoin_1-4,669700,669700,567700,1368600,10112,747
blaze-jsc,stablecoin_1-5,7434100,7434100,6261900,8677300,123406,68
blaze-jsc,stablecoin_1-6,805200,805200,685800,1458500,11594,621
blaze-jsc,stablecoin_2-1,5677700,5677700,4853900,7219400,122070,89
blaze-jsc,stablecoin_2-2,653100,653100,541000,1565900,10972,767
blaze-jsc,stablecoin_2-3,6333100,6333100,5279400,8994800,162760,79
blaze-jsc,stablecoin_2-4,669500,669500,568300,1244100,9975,747
blaze-jsc,token-account-1,610900,610900,504100,1252000,10690,819
blaze-jsc,token-account-2,951500,951500,809000,1822700,14653,526
blaze-jsc,uniswap-1,1143600,1143600,962700,2132700,19669,438
blaze-jsc,uniswap-2,728200,728200,597400,1675800,13180,687
blaze-jsc,uniswap-3,5530800,5530800,5151500,6164600,43693,91
blaze-jsc,uniswap-4,1059700,1059700,909000,2882100,16743,473
blaze-jsc,uniswap-5,3717900,3717900,2965000,4877600,68409,135
blaze-jsc,uniswap-6,967300,967300,847400,1462800,11897,517
blaze-jsc,vesting-1,1022799,1022799,839100,1541900,17898,490
