vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
uplc-turbo,multisig-sm-06,334414,334451,329090,354727,4261,100
uplc-turbo,multisig-sm-07,331324,330864,326118,371797,5081,100
uplc-turbo,multisig-sm-08,338530,335961,328826,397528,9398,100
uplc-turbo,multisig-sm-09,340081,339505,333411,361681,4531,100
uplc-turbo,multisig-sm-10,409427,406466,396072,500681,17468,100
uplc-turbo,ping-pong-1,286242,285401,276384,343743,9288,100
uplc-turbo,ping-pong-2,282226,281260,279658,311435,3638,100
uplc-turbo,ping-pong_2-1,224243,222892,220206,256616,4273,100
uplc-turbo,prism-1,139599,137034,133437,173164,10206,100
uplc-turbo,prism-2,337478,333963,330946,411696,11162,100
uplc-turbo,prism-3,253514,252740,249537,276476,3448,100
uplc-turbo,pubkey-1,126542,126600,122532,135064,3265,100
uplc-turbo,stablecoin_1-1,642512,641049,631528,737859,10743,100
uplc-turbo,stablecoin_1-2,159226,159238,157379,162983,1139,100
uplc-turbo,stablecoin_1-3,710595,707716,694948,779817,11754,100
uplc-turbo,stablecoin_1-4,166884,165168,163695,187632,4283,100
uplc-turbo,stablecoin_1-5,850017,845953,827759,1024828,27078,100
uplc-turbo,stablecoin_1-6,197414,194786,193689,243122,6135,100
uplc-turbo,stablecoin_2-1,656781,655782,637193,732017,14477,100
uplc-turbo,stablecoin_2-2,166018,158567,157200,199953,15512,100
uplc-turbo,stablecoin_2-3,717826,709738,700559,941372,29017,100
uplc-turbo,stablecoin_2-4,172004,166105,164022,215850,13810,100
uplc-turbo,token-account-1,162937,162093,158888,173826,2635,100
uplc-turbo,token-account-2,234000,231669,228184,255616,5242,100
uplc-turbo,uniswap-1,253765,252888,247084,262794,3013,100
uplc-turbo,uniswap-2,183876,181861,179227,225312,6352,100
uplc-turbo,uniswap-3,932351,935427,903936,998803,17590,100
uplc-turbo,uniswap-4,248086,246285,242584,258589,3919,100
uplc-turbo,uniswap-5,691888,682877,675243,884355,33845,100
uplc-turbo,uniswap-6,236839,234985,232020,298950,8625,100
uplc-turbo,vesting-1,255755,255164,251795,269743,2982,100
