vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
blaze-v8,multisig-sm-01,1422700,1422700,1111200,3261100,39408,352
blaze-v8,multisig-sm-02,1360200,1360200,1104600,2524100,32780,368
blaze-v8,multisig-sm-03,1395800,1395800,1124800,2549200,35313,359
blaze-v8,multisig-sm-04,1427300,1427300,1130000,2746700,37966,351
blaze-v8,multisig-sm-05,1830500,1830500,1474500,2704700,41369,274
blaze-v8,multisig-sm-06,1421300,1421300,1114000,2384700,37522,352
blaze-v8,multisig-sm-07,1386400,1386400,1115700,2536300,33550,361
blaze-v8,multisig-sm-08,1427200,1427200,1130900,2966900,36536,351
blaze-v8,multisig-sm-09,1441100,1441100,1115000,2334300,36748,348
blaze-v8,multisig-sm-10,1865900,1865900,1500300,2804900,43102,268
blaze-v8,ping-pong-1,1162200,1162200,913200,2115900,27195,431
blaze-v8,ping-pong-2,1208600,1208600,926200,2585500,30698,414
blaze-v8,ping-pong_2-1,834100,834100,634000,1968600,21352,600
blaze-v8,prism-1,559600,559600,462600,1508000,9177,894
blaze-v8,prism-2,1329800,1329800,1128700,2309400,24069,376
blaze-v8,prism-3,1092500,1092500,933600,1816700,16824,458
blaze-v8,pubkey-1,460300,460300,395300,1225700,5799,1087
blaze-v8,stablecoin_1-1,5762700,5762700,4917500,6915800,129660,87
blaze-v8,stablecoin_1-2,634400,634400,540300,1643400,9325,789
blaze-v8,stablecoin_1-3,6221500,6221500,5304000,7100300,128162,81
blaze-v8,stablecoin_1-4,667700,667700,567800,1256900,9414,749
blaze-v8,stablecoin_1-5,7406000,7406000,6303800,8423100,106646,68
blaze-v8,stablecoin_1-6,823100,823100,706700,1274400,11029,608
blaze-v8,stablecoin_2-1,5740900,5740900,4920900,7874800,137207,88
blaze-v8,stablecoin_2-2,631500,631500,541200,1222600,8841,792
blaze-v8,stablecoin_2-3,6281300,6281300,5362700,7412000,136932,80
blaze-v8,stablecoin_2-4,679500,679500,573100,1292400,10124,737
blaze-v8,token-account-1,611700,611700,509300,1241500,10154,818
blaze-v8,token-account-2,949200,949200,810700,1679700,13668,528
blaze-v8,uniswap-1,1132100,1132100,943600,1662000,17773,442
blaze-v8,uniswap-2,718200,718200,592000,1339800,11993,697
blaze-v8,uniswap-3,5610500,5610500,5069300,7089000,92573,90
blaze-v8,uniswap-4,1050500,1050500,913200,3216800,16072,476
blaze-v8,uniswap-5,3832000,3832000,3069400,5099000,76640,131
blaze-v8,uniswap-6,1101000,1101000,863200,2325200,26754,455
blaze-v8,vesting-1,1077800,1077800,875600,2163600,19723,464
